EAN,Total 
6902813118979,1
5182872719282,1
2127504851001,1
3356435522844,1
4444989273264,1
2927710111858,1
7363244688056,1
6474423330855,1
1950320948089,1
4721955877337,1
4055322836871,1
8052974175491,1
2440032004054,1
1543313720290,1
2361914996208,1
2354760094488,1
7328710380674,1
9169100316037,1
7836786511934,1
6011374601292,1
4399668140576,1
8911603658913,1
1324437923176,1
2534527437448,1
7407957555486,1
8905708398546,1
4216366801205,1
6285092395874,1
8233940155512,1
0170840887021,1
1976295436611,1
5930308012342,1
0089869638685,1
2733467222132,1
2140179661294,1
0518267030536,1
7174562715610,1
9791043413865,1
5453094175690,1
8810725759549,1
3015145438516,1
7871984696113,1
1074528563742,1
9024136417724,1
3166068208769,1
4262930327794,1
0820615619363,1
6802196160711,1
5559612257852,1
9586027911778,1
6366688615801,1
5107865808538,1
1681484567303,1
7290640689434,1
4099207880580,1
4440603667525,1
4869132873267,1
5057197680121,1
1986347330811,1
0896522465089,1
8261866087709,1
2658710383500,1
3995113297874,1
2868394072601,1
8804504825624,1
5774189471436,1
8433935395408,1
7646625763376,1
4531740073116,1
8763998955692,1
2570025838103,1
1507217703339,1
5424421369068,1
0164828731536,1
0039272133697,1
3892477261186,1
2004477649036,1
2460996168937,1
5775346504851,1
5521972884009,1
8827470257046,1
6864234349908,1
9967290467863,1
7038461384721,1
2486651126715,1
3331508227116,1
6097292411717,1
9106039033925,1
8212208146073,1
5424366802767,1
7792234689122,1
3522745690836,1
8808110895873,1
4980490384414,1
4949354062684,1
3745850525217,1
2713376649022,1
3169786302351,1
3464894778181,1
3944034510470,1
1251785095845,1
3654478057379,1
0608927827337,1
5831880164750,1
6110860087500,1
3398210637381,1
1459357143363,1
2144371154660,1
9688129252329,1
9627470905782,1
1310213894761,1
9721624369809,1
1715505249142,1
8617189354835,1
3932575190688,1
2474825682327,1
8988071582828,1
2867184984810,1
1043669383595,1
5647733103797,1
1363934556609,1
7731506768998,1
2702292351348,1
9976156193051,1
8484821893850,1
0970825743416,1
4837428530194,1
8835159044351,1
0242517116496,1
3301434752051,1
2643267180405,1
0124491758865,1
3991419328595,1
1429969158017,1
1554857398555,1
9434993126972,1
0794389140944,1
3485533176014,1
7066241826833,1
3341204345151,1
7239221237497,1
8016659498435,1
0611191329995,1
5578899095773,1
3394225844110,1
7122662838777,1
3504413254854,1
1758356743551,1
7456532757371,1
7561460377628,1
9874924809893,1
1218540229600,1
7362036160213,1
3954213749287,1
9138334274024,1
6070886993004,1
0883952968518,1
2957080381742,1
8056635543117,1
8926490401160,1
2484858756179,1
0411072120563,1
9371895770073,1
5128332079473,1
1254288408402,1
0373939446363,1
6221086273483,1
8838804154788,1
3700800551760,1
9448232442457,1
0396652495180,1
6549784794971,1
6766640889088,1
6925708935284,1
0646848651594,1
0279146196087,1
3994095331262,1
0595267221058,1
4268403529030,1
4939285330822,1
3709286730751,1
5627217661531,1
1135396758095,1
9775972155706,1
5868848044267,1
7787534730902,1
3156733863300,1
4402450830613,1
5444275946192,1
7269523021302,1
7648510207422,1
1231799065201,1
4014723808696,1
9246985380992,1
2989949827634,1
9539949858645,1
4597217877748,1
3224858883159,1
0053732208190,1
1120929543460,1
6493587108445,1
4452392042759,1
0305833040101,1
3975253951287,1
8662828455640,1
8459428223447,1
7510575427896,1
1914371017750,1
2346648127937,1
5424368247641,1
1638361813039,1
8214191782894,1
7171687221644,1
6291410073362,1
3221283263785,1
7454578495196,1
8238834889351,1
5138332048102,1
7494144077579,1
1200724674900,1
6657765099851,1
1313892109577,1
4761972336677,1
7303728301804,1
6336428975076,1
5215823825678,1
6673785257378,1
9473101262812,1
7819715679547,1
8113237298101,1
7067017986935,1
4114627401020,1
6478402784929,1
2608331848773,1
6267016169112,1
3052242117944,1
6210088976508,1
4380286810316,1
1305404493953,1
7252558053486,1
4612052436964,1
1115281518454,1
9858191605211,1
3742381793689,1
0527926950535,1
3577549434636,1
4783941779452,1
8753195461232,1
2692753081740,1
3722589523257,1
5112393247834,1
1193557606845,1
1196706763536,1
9942285266003,1
8906764400419,1
2011783812481,1
1549075132531,1
5779042350309,1
6891335562059,1
4271952824181,1
8126988923840,1
3205864978282,1
1502386067695,1
1200421738240,1
1818872470116,1
7613519992174,1
2422545128625,1
3083113380709,1
7184734831628,1
9014901148700,1
1906465431375,1
0372953070035,1
7091750263961,1
7483732723530,1
9380002797940,1
0956905993940,1
6287841650050,1
0406847274664,1
7343001170604,1
1742723814371,1
8536095010447,1
3328976483427,1
9543567943133,1
0786480549375,1
2748023862332,1
0216515109040,1
7745505532160,1
8216193364153,1
3373157622973,1
8116122165649,1
5364821302503,1
9876345078599,1
9561071715435,1
7528339176928,1
5795075214852,1
3137074679898,1
3128754121073,1
3633298502375,1
1017332521546,1
7425944647006,1
2097460942382,1
2053051499734,1
7291975940221,1
7955189311924,1
0753895558179,1
8561816720763,1
2062494080393,1
9267343523844,1
5507341125126,1
4380309668726,1
9806253294491,1
3708998404295,1
1956683437161,1
0188753203555,1
8682026731636,1
7724083887763,1
2070692425960,1
8053714827809,1
8681515019187,1
6530635164494,1
5057101428016,1
9596228009815,1
9715156566614,1
6094358949795,1
9019663720997,1
4503501114772,1
3155264931434,1
0833403684597,1
8349926542242,1
4297998276029,1
3823298187225,1
0588161560767,1
0963698757048,1
1243618395932,1
6789881503872,1
7119217838634,1
1108902133877,1
3233267805089,1
3331084789961,1
4426828723420,1
2189766446197,1
6318134418597,1
9816543863641,1
1648456539638,1
2704167235647,1
3061684483586,1
2243098203658,1
2601982865625,1
5138446929694,1
5460032201977,1
9650319794247,1
5776311832542,1
8812257701522,1
7406987157073,1
8618626042148,1
0687467120849,1
8183098752517,1
2957399620655,1
7523407342007,1
1078562543340,1
2777684406678,1
6756072345689,1
6218101308916,1
1736055535110,1
0854598813777,1
6041192985472,1
4930597458280,1
4016982921949,1
0188740866220,1
1270958773281,1
2500709486719,1
3748243082854,1
8776795678381,1
9163034972208,1
9050934747916,1
8481222734720,1
7167675260580,1
5688720457899,1
4089929889183,1
8244744978061,1
5526981265719,1
7652761991436,1
0783695131449,1
1738363266083,1
2730864790301,1
6104996239636,1
3802650118008,1
2426916727004,1
8466907857925,1
2527105439705,1
5146134508908,1
8087444915994,1
4469063752374,1
3920226774837,1
6218157383882,1
4189558194778,1
7509222870659,1
8008099269959,1
3456215566737,1
8638858159612,1
7088125375619,1
1574218895332,1
5905012498225,1
8191319332387,1
7558659108866,1
7492778716529,1
5386486933038,1
6797127659818,1
0939272020730,1
2377935851617,1
8255891371728,1
8019759731938,1
2030822746877,1
2233753430581,1
9852747452182,1
1498426214863,1
7503657669536,1
7727141597789,1
6954524536757,1
6476078633411,1
9670584445491,1
2354171437188,1
1454483908312,1
8590003375820,1
2354885370283,1
0204984068920,1
4292474474524,1
7326669254572,1
6007865626394,1
4635832896239,1
2344229506713,1
8912649846180,1
5135183259640,1
3944141819817,1
2200760647004,1
6671932007555,1
7270102317945,1
4803208573507,1
4962669262976,1
8843882020528,1
0431184182877,1
0704646149467,1
5272230187348,1
9802766298445,1
3934819353453,1
8582472777489,1
3224453704507,1
0722609456483,1
4751099085527,1
5021679522964,1
2518943895211,1
0081511926843,1
0561202702517,1
7901526747635,1
6225031721609,1
7517871796619,1
9785713211288,1
6587548617333,1
5213228729928,1
8623843861366,1
4672123298372,1
5765503750856,1
2388698549420,1
3416273097895,1
8780206234806,1
1121865592239,1
0367926881787,1
1439112591660,1
6577690712635,1
3936456121198,1
0558258483002,1
0215654261725,1
5507548278830,1
6265770362176,1
1441535057258,1
6426574577467,1
1129388233066,1
9408882420717,1
1785006475326,1
5824613432790,1
0176223137431,1
1363159780445,1
8730629726549,1
8438901235047,1
6819766093041,1
3236011952855,1
6705488158772,1
8143664541907,1
1585965645118,1
8596897062891,1
3879042989959,1
7528220763725,1
1239215185908,1
0240318609049,1
6468229516926,1
0185409763487,1
2997703505513,1
0771089888796,1
6671556249164,1
0842488692267,1
8002156240486,1
9298860382058,1
3743094977052,1
8521585138909,1
7034969541642,1
2521176154062,1
9297173053693,1
5242080681440,1
4653906102178,1
6623289255134,1
0327084870412,1
2937852786623,1
4674309796894,1
0191571252926,1
1105262874365,1
8625832062365,1
3345223426600,1
6354432017766,1
4453518630454,1
1257406575239,1
8120306564623,1
7115235135601,1
1406715614867,1
1706755484063,1
0115542921642,1
9366178335728,1
9346691921684,1
8290031295403,1
9405523181754,1
3797490917464,1
6056150297191,1
3907652439462,1
2277956893286,1
6004488125907,1
6795547076512,1
6394712724915,1
2876784631871,1
7056921367824,1
7455159052296,1
0037750570514,1
9779076447545,1
6033146244421,1
8801730119923,1
5121318719288,1
6725256033223,1
0573599518886,1
8232103053771,1
6331495473210,1
4770726968958,1
9649715689691,1
5288390324974,1
9086247797874,1
7323925438691,1
1176157487755,1
0467312671227,1
4713607460936,1
6189580825792,1
7542295184940,1
3052119133688,1
6696310238642,1
5379866679633,1
1790194866207,1
9662189572245,1
2426892658415,1
3633299890914,1
7324745646396,1
3376397199687,1
3403145112510,1
2573982544490,1
5215943116502,1
1834832742413,1
8062542027817,1
1979829258819,1
7684797105396,1
1628893847749,1
3099042682159,1
6637355466652,1
5206897203547,1
1270266285216,1
6969665262021,1
5064446257058,1
2967640395959,1
0858474283944,1
6838239677106,1
2052967288968,1
3000470164520,1
8562468331734,1
5385750612990,1
6149221484450,1
8057307412694,1
7348167891318,1
7957211570729,1
9357007456974,1
3465900305292,1
0166577071406,1
1789266220290,1
0469805286284,1
6722691703162,1
4535023442842,1
4149168268931,1
3139348139220,1
9665485488524,1
8545848501941,1
5753732978943,1
7234992304966,1
5374111829962,1
7425608968225,1
5278324533657,1
5720566756832,1
0986406067857,1
9329395350202,1
8420449148392,1
6398730839491,1
0165966427374,1
7831287805100,1
5302501290283,1
0408556068534,1
4288627426724,1
4937347084973,1
7959001566950,1
2379663679211,1
5724780103410,1
8328525496187,1
1399745906616,1
4000546932847,1
5580383990334,1
3303223981765,1
3989707095847,1
1576074450205,1
7434760526112,1
3483286689355,1
5759326746578,1
5997391895207,1
4201771515762,1
6111055905593,1
4652932409268,1
6874324990378,1
2030210829830,1
2254388058117,1
2929369638199,1
6111062904374,1
7639393578570,1
3986269245642,1
4230479016400,1
3944536633264,1
2563608842109,1
9527540572862,1
0638655709650,1
5048482436547,1
9011274838283,1
5452257941943,1
5610133727917,1
2956253697642,1
0742700283078,1
9286313797832,1
3838472848076,1
4272473740011,1
5465117568600,1
2969229295834,1
2114744561357,1
2394311354913,1
3816401731057,1
1839332738140,1
5764310967211,1
3687806202301,1
7648998262159,1
2469457462614,1
1072514903145,1
4994914698919,1
2205805001223,1
5862307042023,1
8221398173158,1
5829293427074,1
5812310543239,1
2067219662847,1
5590169785184,1
2844662109118,1
0000282925572,1
3451499117743,1
7687878892758,1
4867571449111,1
0371636230919,1
0749708830143,1
2979425180025,1
0992434579583,1
0750871270452,1
1581227669151,1
0282579822867,1
4578572714411,1
8476673475780,1
7557974161747,1
2150760582952,1
1214013148539,1
7207450185773,1
7394127710038,1
9227840597854,1
3485503118556,1
7501892709697,1
4999681108722,1
9669295779360,1
6869990594739,1
5060893001220,1
0317755081650,1
9864113029553,1
1437795099220,1
4805818696294,1
2138014941274,1
7599470799727,1
7580771686915,1
7318875515332,1
9691597808240,1
8029136599457,1
4271044993160,1
2776829787320,1
5392867286228,1
3811223290034,1
4368652242497,1
2125028549237,1
0998985900616,1
3505704654858,1
0413267470323,1
9824137860655,1
7576459886371,1
8684004521468,1
6543656649529,1
1207341057789,1
6359152230921,1
0664622465212,1
9586715148073,1
9097431805756,1
5353221501104,1
0961571493250,1
2471657773315,1
0059596305303,1
7522713795590,1
9509992398870,1
0705560822924,1
3499271758821,1
5057223809052,1
6840981274458,1
9482694956329,1
3986496532836,1
5999704234444,1
3749682498947,1
1801293000024,1
0957610992686,1
7906485623303,1
1718038873242,1
5661555017285,1
6795246051490,1
9349083902490,1
5764452863747,1
6764836726070,1
1885201852028,1
3664165705513,1
5037335037062,1
2663272219037,1
5481544039063,1
3623672037913,1
8366300368892,1
5371552710972,1
1508795201996,1
4753326755623,1
1698353050620,1
8828864940902,1
9621257397517,1
8761415269605,1
5527362332822,1
9230000378538,1
2311044933840,1
7517249491559,1
4558660044781,1
6625138674943,1
4389128080757,1
8000305003968,1
2566792483288,1
3547672080116,1
4906809141363,1
1129936545719,1
5933851591746,1
4331596289446,1
2843031763555,1
6534798229359,1
6862907537447,1
1334974517318,1
3071651180530,1
3024019763562,1
6230535422464,1
8025007662893,1
2364961551253,1
8989695978240,1
5053598553934,1
2128216744575,1
7030165457534,1
3658021156977,1
1220493844816,1
7037792994968,1
3314013483260,1
7388726031946,1
4316529382661,1
8352732386993,1
3730951379289,1
7964822921284,1
5982559920235,1
8679039659989,1
4946141416835,1
8875574167747,1
5518165358614,1
1395732171548,1
5590419267965,1
7532157469469,1
8722629575999,1
4009947417557,1
5958282777835,1
9917080717043,1
1273396210943,1
0765061093810,1
9479342746258,1
2461330778386,1
8675759585966,1
2629462293515,1
1805867968604,1
3295465104463,1
2862638758399,1
4943758640196,1
1061740942431,1
9038806305358,1
4444219502645,1
9666716213175,1
4792960037740,1
4523292948707,1
2882201670538,1
8591721460034,1
5394121733936,1
9243626140342,1
0804555037234,1
0888804638670,1
9251943331091,1
2249603643896,1
2193873698219,1
2639090922220,1
3742175393873,1
5947939813064,1
4382726724627,1
0435836481967,1
5956330102165,1
8118469467066,1
3589204497061,1
1052831223706,1
5245161696555,1
2109698072943,1
6841773753816,1
8642224930057,1
6363203123544,1
9107951650283,1
0941156384777,1
1650736758295,1
7575484161545,1
5782274663086,1
1190351949406,1
1342521610955,1
1768326535888,1
4984890341565,1
7440914166752,1
1163286883183,1
9831919835329,1
3651105220717,1
2952087512618,1
5687491056713,1
2632173659433,1
9771488431020,1
4297827916430,1
6229871341850,1
7437627992686,1
8195758891764,1
5293536254435,1
7913105868600,1
2439046031156,1
8025016664437,1
4351439367520,1
2971754103270,1
8808308513176,1
6990978776318,1
6065955881948,1
0321375949528,1
9990573574309,1
7974687215121,1
1227175690396,1
4896232502797,1
9608472469786,1
3602945025789,1
3093638637707,1
8367422427023,1
1515734926162,1
8057067804326,1
5582679218283,1
0967229779899,1
5257721098433,1
5095551127790,1
3275630495558,1
0284376633431,1
9381180975403,1
4890250766797,1
1353810780655,1
5607459398792,1
3227073134051,1
6484827074750,1
1745866842348,1
5756585093368,1
5885492021840,1
4636617924376,1
5539732500939,1
0545557102406,1
2634429896906,1
4288096860210,1
3918647669825,1
7618751293935,1
1463658016417,1
6090224130328,1
6584141275557,1
0391953342041,1
3464084867756,1
1539573921614,1
9080887803636,1
0670400782280,1
1257269639055,1
6732381883425,1
6288706048814,1
3152906194578,1
6208499112615,1
1038766705555,1
5061006899277,1
1004318109683,1
5995671352594,1
8057948048443,1
0633973142899,1
8692146635370,1
7014284821575,1
9896853482282,1
4805662161542,1
9185506479145,1
7487215121486,1
7132819176324,1
3379661332728,1
5523021694850,1
8359488528776,1
2257075182928,1
5243494569249,1
0587876228849,1
5522325515762,1
7414009568516,1
4868281880898,1
2013360185254,1
2394313207484,1
9370524901109,1
1532864758029,1
3503194610620,1
3747884297320,1
7881397885516,1
3938848779949,1
9272544115637,1
2189005522149,1
2688220840774,1
5575385144649,1
7690012798557,1
6328633024748,1
2380738332108,1
4852593235477,1
2139697866465,1
8836036528179,1
9449992281997,1
0741427090778,1
1325628943782,1
4953364114134,1
6414784855550,1
4304005145923,1
2797508754402,1
1377521153690,1
9010029137855,1
8851729696447,1
1816138019697,1
7799692012318,1
7023616969984,1
9394299488573,1
9643927148403,1
5022846009530,1
7593173623693,1
2428161384735,1
6585005008588,1
6042444387952,1
4728028390328,1
4310439552947,1
1919392198303,1
2990540237760,1
2221159166289,1
9614452198799,1
6172688537285,1
3266831602036,1
8167648570127,1
9981199589105,1
0393024464201,1
3793515545315,1
5587052408374,1
8998148896154,1
9075406708608,1
3491268155170,1
9665624216742,1
2855416929203,1
0197455647949,1
0507596621782,1
9999339559888,1
7327829305622,1
0305894256442,1
7874062259071,1
1168894098820,1
4728559333719,1
6496100281496,1
3337868742207,1
5987873441336,1
2729394895495,1
6908241128795,1
5738330383009,1
7928597254091,1
3724561614397,1
6258083878014,1
3022461504115,1
6408551956250,1
7462627261593,1
8465729738313,1
0046398992060,1
2429251852707,1
7659931512897,1
1107281812243,1
6014138772238,1
1554283387215,1
7004599565349,1
5768688982906,1
3600703506860,1
1096669902945,1
0663650209669,1
8267120364074,1
5442934181854,1
6536058063888,1
1215703051283,1
4876366863056,1
9468232385899,1
5934847129301,1
6685336887736,1
1381436110068,1
1285813883661,1
8188842265749,1
2897023844227,1
6818692839921,1
6033035982694,1
5831474127581,1
9792047334415,1
7004929790205,1
6207469756132,1
4070647255060,1
0507678121360,1
3152484214477,1
0723860462787,1
6190353488601,1
6824609908512,1
9680111380836,1
5655134884450,1
4729190348667,1
4893656235614,1
6071765998714,1
5185195122920,1
2787827208991,1
8219662016348,1
1980925476113,1
0408417765244,1
5124450837858,1
5905536095993,1
2512883795648,1
7704920603282,1
6996878120527,1
9047470256330,1
3268682221602,1
1028651514300,1
9092821991019,1
4020515691438,1
0262183728175,1
3280241868080,1
4447468673470,1
8375675781243,1
3397449906695,1
1065188497324,1
0392176476100,1
2295557193239,1
1148934367024,1
6578394753962,1
3532691689600,1
4299108926381,1
1100661231290,1
1357380821961,1
7643960861033,1
9941610461434,1
4470954510317,1
0136871999348,1
3543459130845,1
9318722887047,1
7831631332702,1
0173824998652,1
2557325670961,1
8576604433862,1
3873160773117,1
2832180199070,1
7014283514294,1
7680284710654,1
5365327455687,1
4631095977029,1
3341805564302,1
4245487674610,1
0559998967845,1
4334344964077,1
1051566324610,1
0198752868709,1
0602776540997,1
5959112004640,1
3716693820012,1
1470440970703,1
2687828879322,1
8635718616179,1
7550719545314,1
9617204014736,1
7011159442170,1
6998194722843,1
6685671742219,1
3856829371954,1
0822411089296,1
0100126765965,1
4353778319895,1
8477596101985,1
6754617976367,1
9240124556095,1
9075419512872,1
8897122088380,1
3272043629761,1
2861218812766,1
3540368948455,1
1981135971795,1
4350419125679,1
2138833880549,1
5979840917593,1
4702435099388,1
4763307549301,1
9868895159620,1
7521084367740,1
2088220022123,1
0651525747453,1
7826864815559,1
6905678058954,1
0735446641707,1
3373939740628,1
6469662801853,1
2987533393251,1
8901315249608,1
7404026417409,1
6133966575085,1
4702630054465,1
4760868700912,1
8944888210958,1
5388743946706,1
6901997106802,1
3210627089273,1
8488579580918,1
6314603517433,1
3696129245568,1
3701025690531,1
8466129884259,1
7308786304811,1
2835174053389,1
4014293726772,1
9186748447206,1
8976083397943,1
1151258100291,1
3262750607992,1
7277968104221,1
0794224681328,1
1739284123646,1
5595361070328,1
0105881998009,1
5268798919903,1
3133401309629,1
0389336973630,1
0050210822329,1
9619617489323,1
8296581639490,1
7449150695408,1
2871628020781,1
4295616833357,1
7950163079111,1
6335531052902,1
3262050227814,1
6472003502739,1
2330678125162,1
5413957441393,1
5977500679041,1
5189893334715,1
0221586146207,1
3965100258676,1
9943200114669,1
0470224444018,1
4163750051046,1
0019352025272,1
6309169365925,1
8903961091860,1
4359976273892,1
9947279563182,1
5164183123828,1
6574218415498,1
2818500563523,1
6446306457966,1
1121043128557,1
5230062671312,1
8059168196478,1
6628704036442,1
7674506205271,1
0014829679231,1
3298477286851,1
3786884360733,1
4736707023801,1
9979908548130,1
8830628297825,1
3404789940637,1
3947844996281,1
8011541282994,1
3612532375302,1
1783640872075,1
5692862512606,1
9394370766361,1
1086086817052,1
1896180462368,1
3024966116381,1
7746270091968,1
3205750466992,1
6988452932435,1
1758425811297,1
4971758735871,1
2915242857702,1
5406110021266,1
7192193113056,1
0629825999889,1
2783392778204,1
0470225890920,1
9804441735443,1
0861436575889,1
5308151687251,1
0865970072415,1
1391605204221,1
6533236205689,1
4455131323188,1
2328870125714,1
4219289628058,1
8601536324480,1
8155458504487,1
9010347553979,1
9968378923554,1
3565488067695,1
4260874432901,1
1808501586202,1
9995646241461,1
1250083571600,1
0877384575406,1
6396007906242,1
9936939946137,1
2097636636893,1
0086138688631,1
9498376258155,1
4166779909992,1
3654813132808,1
3907039567771,1
9312500513425,1
8956334889502,1
8292562118831,1
8544525207848,1
3929929828601,1
7899479147568,1
7078187835282,1
8819048086653,1
6226647637803,1
3015241748250,1
2810518395066,1
1171534490045,1
2698393018221,1
3607812602872,1
9477515668864,1
8128192103513,1
3609099165156,1
8979750147704,1
9747720062604,1
8918163668222,1
3455778191028,1
6315269200950,1
4626411720915,1
4154905787934,1
1062150298354,1
8438776748215,1
9511383010575,1
0801814798257,1
2170142489273,1
2744101852455,1
1443311884263,1
2328600516751,1
0293340876262,1
6574747728700,1
0032666894198,1
9327169264458,1
1274322781117,1
4513482246430,1
6045255982743,1
4021455167632,1
7787238470982,1
6185307789095,1
7876882264365,1
9148460543789,1
5112433451009,1
7292759684539,1
3573920624382,1
4029600490970,1
9466365532432,1
9776964033255,1
0187847624955,1
7415822045987,1
5287959003619,1
7965012675567,1
4184186393319,1
5125846513387,1
6962053627372,1
3496136308009,1
6301454843477,1
0447122820855,1
6661305378078,1
9892939780891,1
8285566039011,1
6492571152174,1
2868494606157,1
3383383272248,1
2419521714217,1
4111558004818,1
4402132122265,1
6100280970735,1
5828185185900,1
0831143091033,1
1736173612953,1
5616433681799,1
0957674418092,1
2620603621686,1
8856269907602,1
7131084493754,1
6311316633054,1
8010509677902,1
6718314224473,1
9405384279034,1
6418643581901,1
8437874508011,1
4408129518332,1
4546579169268,1
0697203811917,1
4514794940269,1
8579877334225,1
1730082295917,1
6675102881341,1
4947142254433,1
7230080334549,1
0808705700344,1
1047099739953,1
6739045542131,1
1614217093671,1
9738804461840,1
5014744808711,1
6736144340842,1
6332892620306,1
5158100741561,1
7006315193867,1
1429449620294,1
5209822252580,1
8794467091351,1
8704298479747,1
9755508084908,1
0208669772522,1
8601535101969,1
8494205251879,1
2893863958186,1
2395448244412,1
1152296990004,1
9773702487738,1
1934565047615,1
8747852377271,1
5388920408379,1
0195753897509,1
7463616933408,1
3529252249472,1
5390619014693,1
3242131523622,1
5363558545351,1
2941481229529,1
1655182293758,1
0748463672227,1
4122737055897,1
5808861032513,1
7011597046435,1
9711953943597,1
2419433991416,1
2648255493949,1
3893678510653,1
0786369032745,1
6857497974338,1
1794694997294,1
1916879987856,1
2020886230122,1
4921516214452,1
3465299662433,1
2725116757706,1
5839836189437,1
1693708870175,1
5019453918409,1
1617128880996,1
5521170602436,1
0886613689975,1
4245914586769,1
1588187616911,1
5345881029111,1
0524504374820,1
6655228927253,1
4892938766556,1
7310078269630,1
9566131760226,1
7976381811555,1
2998433904621,1
0285656162146,1
5783523600791,1
6747282737692,1
2052290793016,1
5562057304111,1
8745641964091,1
4575218058656,1
7409861261538,1
8914640882006,1
3339165197452,1
6617213494997,1
6447392955213,1
0721333462272,1
7877038653477,1
8026029988145,1
1920413085441,1
9973663206168,1
5063851554967,1
0109717438486,1
2544217409839,1
4602624275237,1
0079680543930,1
6540537762988,1
2623281953971,1
8777058707527,1
1043760959293,1
6463665221014,1
5428562645364,1
6082291765732,1
9828711049986,1
1543035409671,1
5778144365112,1
2478541533048,1
1434796130280,1
3465050026672,1
7498440679512,1
7232436907278,1
7521635247606,1
7052846292616,1
8178742099322,1
9688280736959,1
0994300127768,1
1542934909268,1
8131211945698,1
2338110803906,1
2108754333929,1
3827987957205,1
8355248212152,1
2782227163611,1
8254449565008,1
3499206817753,1
7263031314314,1
0712274521272,1
3457157254799,1
9002237446294,1
4278728824185,1
9066484209293,1
0372176522243,1
4325472671036,1
4953865093372,1
4136342376186,1
5458717766651,1
6327657913090,1
5901255197987,1
7455965022070,1
2691003170203,1
9168978303477,1
1353698725663,1
3360065165791,1
0115195655116,1
7183219632163,1
9348157744578,1
5685202428729,1
9282742264266,1
9637128233389,1
9436161109022,1
0186398750533,1
9145293234945,1
9265159207828,1
2011227507218,1
7522200853055,1
3654059261393,1
5527483817864,1
1404033936890,1
9313562322109,1
5922240437031,1
5756696482082,1
7962270075269,1
7397860027210,1
4193433738148,1
0088797020302,1
1210895974266,1
7243574943592,1
2647855770160,1
2483213882171,1
4254730388198,1
6536505162782,1
6224024191030,1
5623916213156,1
8430128613547,1
0802327366971,1
8539336830842,1
5423755172658,1
6347765154147,1
7409187843883,1
0565987690236,1
9187848353992,1
4594674516111,1
4235676834703,1
3938046932450,1
7036982356265,1
7690774644628,1
5506873558624,1
6316167549028,1
0100260379172,1
3963017748907,1
3095859325845,1
7252669229770,1
4496987661246,1
1780005917556,1
0073633755036,1
2632523089200,1
4788635534690,1
5635550529333,1
3199123415086,1
9820899260030,1
2648187923194,1
2564679603446,1
5330946528005,1
4613793281585,1
6729395912838,1
6016863007005,1
6032580682837,1
7037559582551,1
3552899928660,1
8090352952968,1
3779520126732,1
0760274397694,1
3474409547249,1
3444451769029,1
9451326809500,1
7047663360471,1
2138524059865,1
9058418451359,1
8265735032982,1
0048614028393,1
4494825337346,1
2836254996336,1
8032962833671,1
7532048093407,1
0240047663046,1
8972940060425,1
8549830709964,1
3971628503181,1
2989055056232,1
6330611447708,1
6040001149326,1
0105639910253,1
9766621426582,1
3452615778978,1
7538798363258,1
2950725487311,1
7655596247846,1
0448131244939,1
6373397535214,1
9305762921312,1
8564775030959,1
7196029508238,1
3098553378209,1
2303588379642,1
1721297618950,1
7637514122565,1
7125955648008,1
8105886095675,1
2634638986672,1
0583266683670,1
3665128025921,1
5247003162266,1
5575823679252,1
8880681653755,1
5500259521967,1
9207927627032,1
4869628114492,1
0148057859407,1
4362062479108,1
0411040962331,1
3721471310487,1
8166669489746,1
9360560492174,1
6302819114492,1
3152907262221,1
6796962078440,1
5991589136073,1
6672335167990,1
3493136926011,1
2352774603900,1
9380545546418,1
2657834985713,1
6657640168474,1
5103709163931,1
4000533333732,1
2531931604213,1
1624572958119,1
3927908576970,1
0448053627339,1
3320582959068,1
9222209670810,1
5932375134378,1
9230054070594,1
0545241223837,1
8410952311819,1
9883625009228,1
6534691860888,1
3717925785802,1
4126654188096,1
0859911536739,1
0776820724555,1
4714269688515,1
1660241004954,1
3712032942704,1
9262362996105,1
7115930183792,1
5227620678074,1
2403801370958,1
1657772416332,1
0773019658929,1
7680848637656,1
8001444029208,1
9425811747516,1
2975006935886,1
5812855177524,1
9938247240709,1
0000621479278,1
3499504009096,1
3266407121244,1
0865087470951,1
4314446911353,1
1672421125267,1
6238115680242,1
1259885186852,1
2134477374888,1
9789057693748,1
2567919345885,1
3274491821605,1
8903943058843,1
2558035559720,1
8637412166721,1
8029092833565,1
8899339404434,1
4647040476684,1
8617170662741,1
8848693129620,1
6464388769593,1
1387079475700,1
0188001072018,1
4971057401194,1
3112038845052,1
8212296921248,1
7733970508360,1
3919281361472,1
4780068605220,1
9113699589839,1
8930285429987,1
7771851383033,1
1753442882107,1
6159629669823,1
6780123787210,1
7202373731281,1
0010327713378,1
0008137388756,1
5313346889280,1
5408308294544,1
2739157226619,1
7525661799856,1
5862052247957,1
5423914381280,1
4254611796197,1
9584860120159,1
7824456792660,1
0026536774376,1
3734116072688,1
4046288547567,1
3091575590956,1
9091144869142,1
1958936339680,1
8159685207739,1
4571334355600,1
5419934747373,1
5049286510365,1
8510525050357,1
3978813583003,1
2589958564546,1
2398117934935,1
0009702230685,1
0858285069560,1
4631424106014,1
7790919195852,1
5786939652330,1
1055715446031,1
6233603694886,1
1017384694496,1
6185549582553,1
6929929248536,1
7804647721716,1
1336063466958,1
5271593131173,1
4434579770273,1
4113344947279,1
4043047401153,1
1388447647859,1
7332362242730,1
4438808480841,1
4047808040759,1
1348049733633,1
2392701683438,1
0239972749413,1
